review,label
100% original apple product...love it....got it at a great price because of lightning deal...Thanks Amazon,1.0
Impressive delivery timelines from Amazon.Of course  product is good one.,1.0
"Well, an iPhone is an iPhone. The delivery was quick and No Complaints.",1.0
Satisfied got the desired product as per specification didn't let me down by purchasing online thru amaZon,1.0
"I love the way amazon works,Very good product delivered and in time delivery.Reasonable price.",1.0
"Great buy, excellent service, competitive price & the best phone in my hand thanks to Amazon! Earned a new customer",1.0
"Its a great phone, got it for the price retail shopkeepers can never provide.As i also had concerns before buying of genuinity of the product but at the end i had all my doubts cleared after getting it.Bought the phone from GadgetsDirect Seller.People who are having doubts about getting phones that are pre-activated can clear their doubts by going on google and search iphoneox and just enter device's IMEI number to find out on that site.If your phone is not pre-activated but its defected and you still want the phone then the best way is to go at your nearest apple service centre, they will replace a brand new one that is tested by quality team only if your problem is genuine.Coming back to iPhone..Buying an generation old device but it still has lots of power and support of apple for another 2 years!! great reliability!!I am giving 4 stars just because i ordered one day delivery and it came a day after estimated date and it was amazon's fault not sellers as product was fulfilled by amazon",1.0
Hi I want to buy iPhone 6 but it's Indian warranty or international warranty?,0.0
"Bought this product because it is an iphone. Nice package, as usual for all Apple products, but there are better products at this price range like the Nexus 5x. Overall, phone is working well, good camera but a small screen and average battery life. Comes pre-loaded with ios 9.3.1.Amazon delivery was excellent.",1.0
Very Nice Dealing... Phone is working Superbly... :) Thanks for Amazon.. :),1.0
Good phone working very well it's just that you need a good service provider to use it. Overall 10/10,1.0
"I was an android guy all this while, finally switched over to an iPhone. The iPhone 5s is still an lovely phone. Does its job extremely well and is a joy to use. Processor speeds and ram etc are a thing of the past and just marketing jargon. 1gb ram on this baby and she does not skip a page. That's design and efficiency in perfect harmony. One handed use of a phone is critical. Trust me I've owned a note a nexus etc. this screen size works brilliantly. That's where the iPhone 6 lost out for me and I have big hands. A 4"" iPhone 6 and I will consider it. At this price nothing comes close.The seller was prompt in delivery. Arrived in a day an packed well. The warranty is valid. Over a good experience.",1.0
"Product was delivered as described in the product description and handel with care during delivery.Thanks to Amazon, I have got the great deal and smooth transaction made my shopping experience even better.If anyone want to buy an iPhone 5s definitely go for Amazon :)",1.0
Excellent....Packing was good and delivery before due date..........Good Job.....,1.0
"I brought it for 28.4k and it's been 2 weeks and it's working perfectly. I was using 4s, so speed and performance wise it's a big plus. Also including the fingerprint scanner which I am loving it every sec. The packaging could have been better as it was wrapped in a standard plastic sheet.One more thing... it has something called SELF DECLARATION written at the back of it. Don't know what the heck is that. Usually it is FE CE. But it works flawlessly and I am happy. Thank You amazon. Love you guys.",1.0
"There is nothing to say about iPhone 5s. Packing , delivery.every thing is fine.",1.0
I like these phone very much thanks for amazon to get silver Color phone.,1.0
Excellent Phone.Hats off to Steve Job..!!& Thanks to Amazon for committed delivery.!!,1.0
"Nice phone, got it in less price then market,delivery get on time,superb......",1.0
Very nice phone. And I found the  lowest as compare to market.  Fast delivery.,1.0
"Great Product, Really happy with the phone. Super fast processor. Brilliant camera.Thanks Amazon.",1.0
This peoples sell grey market product.Apple doesn't give any kind of warranty for this product..,0.0
"I purchase iphone  5s 32 GB in Amazon Seller BIG-Deals -SLP Storefront,  Its awsome phone , with great camera and retina display. Even amazon is a safe place to purchase costly things. After receive the I Phone product (Its genuine or fake this below Link in your iphone ""https://selfsolve.apple.com/agreementWarrantyDynamic.do"".Enter your serial number of iphone, when u receive the product that dated onward exactly one year warranty its should be showing.",1.0
Omg..this phone had lot of defects...already made two replacements in Amazon...going for third time...first time I had misaligned front camera...second one had yellowish screen....nothing else to say...very painful...unfortunately I have amazon gift voucher.. I have to use it...will finish it off and be done with Amazon....,0.0
"Received on time, bought it at very good price. Satisfied with product and delivery",1.0
Satisfied wid service also wid product using from past one month no problems at all,1.0
"Old but a good phone for the people who don't need high end specifications.Have been using since last few months.And not a single complaint.I got it for 17k,Thank you amazon for such a great offer.Yes there are handsets which have much higher speeds,memory and faster processors.But since apple produces all the parts required for the iPhone itself,it is highly optimised.So a few random mid range games and a decent photography is not a problem with this phone.Have fun..choose wisely what you need",1.0
POOOOOOOOOOOR DELIVERY SPEEDPOOOR PACKAGE QUALITY IM FULLY DISPOINT :(,1.0
I love this device and no problem with the phone best services i love this......:),1.0
Quick delivery by Amazon and iPhone is iPhone :) always classy elegant and stylish,1.0
i got this product in two daysi love apple iphone 5samazon thanks you,1.0
Iphone for the first time- amazing experience- happy with the delivery and the product! Thanks,1.0
Good phone and thanks Amazom for wounded full package and delivering before the scheduled date,1.0
Nice product. Reached to expectation and delivery time is very fast. Really thanks to Amazon.,1.0
it is just awesome.. thank u amazon.. for so fast delivery.. and for such a awesome product..,1.0
Amazing product by amazon. Must buy it from seller cloudtail. Product us Worth of Money...,1.0
Pleased by amazon delivery....phone is good but heats on chargimg and battery drains fast,1.0
"I bought the phone. I was super pumped about it. I unboxed it and put up the phone for charging. Day-1 it was okay, second day i put the phone for charging and it was not charging at all. I tried to switch ports thinking there might be problem with my switch boards. Still, the phone was not working. I had to connect it to my laptop using the cable. This is not the quality that is expected of Amazon. TI received 4 defective orders in a row and I'm definitely not impressed. Bad experience overall.",0.0
Loved this Iphone 5s which i received on last week of JANAfter using for 3-4 months i m writing that im really happy with this as i received a brand new sealed box with the phone which was not activated as checked from apple site.Though i had an issue of call drops from the very first day which was rare but i was happy that when i took this to Apple service centre they diagnosed and gave me a brand new non actvated phone again after they confirmed the issueGo for it as i paid 40k and got 8k amazon gift card so it costed me 32.5 aprx so the best deal one can get for Iphone,1.0
"I ordered this phone last week and it got delivered to me withing two days. Product was well packed and 100% genuine (checked its serial no before opening it). I've been using android os for the past 3 years and trust me ios beats android in every aspect that too by a far greater margin. Coming to the device, right from its physical appearance to performance its totally worth the amount. Camera might be 8 mp but its much better than its counterpartrs who offer around 20 mp these days.There is so much to play with the camera with options such as slo-motion, time-lapse, etc. Even the shots taken during low or dim light will leave you wondering. At last, just go for this beautiful device and you'll not regret the decision. My 5 stars to amazon and Iphone.",1.0
"Awesome  phone ...Apple rocks.BUT THERE IS ONE BIG PROBLEM WITH BUYING FROM AMAZON ,THAT IS IF PRIDUCT TURNS OUT TO BE FAULTY ETC YOU WILL NEED TO GO TO APPLE AND AMAZON WONT B OF ANY HELP...I GUESS BETTER TO BUY FROM LOCAL RETAILER.",1.0
I m a fan of iphones. And but obviously so i trust on only amazon so i can get proper products,1.0
Great product and great service - very good shipping time- very happy with the performance,1.0
Amazon was amazing in ranging the delivery of my product according to my convenience and availability.Since I have started using the phone 2 months back inhale been facing a lot of problems. At times my phone would restart on its own while I am on a call. One of the speakers of my phone is not working from day one. There are 2 dents on the body. I hear the notification sound only my phone is in good mood.I tried fixing the phone for any software issues by updating but did not help. Finally I was forced to conclude that the item delivered to me has some manufacturing defect.,0.0
"Excellent phone and performance is peaks, but camera is 8mp no problem than u steev jobs nd amazon",1.0
Mobile comes with zero percent battery and it shows 7 months warranty in apple site...,0.0
Wonderful product .one day delivery is awesome.i received iPhone in good condition and I love it.,1.0
Garb the opportunity by purchasing this phone @ just 18kawesome phoneThanks amazon,1.0
The screen was ivory in colour compared to my friends iPhone 5s ...now I'm looking forwards towards apple authorised service centre....they told the product was genuine.they will verify it for replacement ...,0.0
Hats Off to Amazon for delivering such a good product at an affordable price. Awesome,1.0
Very nice product & service provide. Very much satisfied for the overall experiance.,1.0
This Mobile is not working now 3 Months life for am iPhone 5S.Are u kidding Amazon?,0.0
Best product ever....- Using this phone since 10 months and still best performance.- It is original with India Warranty.- The phone was not activated.Thank you Apple and thank you to Amazon too for your services,1.0
Awesome phone i am fully satisfied with Amazon too. Jus got my phone in few hours.,1.0
"Microphone not working ( enabling and disabling working sometimes),,,speaker not workingproduct had 1yr  warranty,,,,that doesn't mean that its genuinefor indian customers apple is making bad prodcuts and it is one of the examplei got delivered around 7:00PM and setup by 8:00PM and decided to return by 8:15PMworst worst worst",0.0
"This is a refurbished phone as far as the performance is concerned. Its been little over 20 days and the touch has started giving problems, with less than 40% of total memory used the phone is still as slow as inzamam ul haq in the outfield. Amazon should not be complaining as the phone performed well during the 15 day return window and thus is ineligible for return, the customer care rep was quite helpful in explaining all my options and made me understand no point going through the weird return policy as its subject to partial return basis amazon's call on the fault , so now I'm going to take this phone to apple tomorrow morning and see what they have to say.PS- this has got nothing to do with the ios 8 updates as that was done within first 7 days of purchase.",0.0
dis is the ryt tym at dis price to buy dis phone. Vry gud phone. Also gud packing,1.0
Checked my IEMI ID and its original.Thanks a lot for IPhone 5s. But poor packing.,1.0
"Well product and delivery was good but the main concern is the heating of the phone, whenever im using 3g, watsp call or surfing. It is getting very hot, it happens in most of the phones but i was not expecting it from i phone, buy i dont use it for internet use. Now im planning to buy a tab for internet use. And I phone not so good  ????????????????",0.0
"I have ordered for a iPhone 5s 16 GB Space grey I was informed that  it will take 4-7days for delivery. But to my surprise the item was at my door step in less than 48 hours though I am residing some 1000 kms away from origin of shipment. The item is a brand new, Factory sealed Box with all accessories as mentioned  and on online verification with Apple Co. the phone is to be activated thus confirming its genuineness.",1.0
I chose this product because of the design. Delivery was as usual good and in time. This is the best product without any doubt. Only issue i faced was it gets heated whenever it is charging or while using it outside (Don't know whether it is because of summer). Overall it is good and best.,1.0
"was initially hesitant buying online .. but after considering the ratings of seller thought of buying the phone online.Once the product was delivered, everything was in place, with appropriate warranty. Phone was never activated before, dismissing the fear that I may be buying a used piece.Overall a great product and equally great seller.",1.0
Such a waste product he has given waste of time to purchase a product on amazon,0.0
"Faulty product, fortunately Amazon was super efficient in refunding the money",0.0
Amazing Product from Apple and best prize from Amazon. Very happy with Amazon.,1.0
Best deal for Rs.29999. Prompt delivery from amazon on next day of the order.,1.0
Just what i wanted. i was sceptic about the package. but everything was good.,1.0
"It beats all android phones in the market, outstanding battery backup, IOS is too good, security is great. Overall one can go blindly for this product. I have been using since last 5 days and no lag or flaws observed. Thanks Amazon for delivering the product on time and thanks to seller (Cloudtail).",1.0
"Nice product. As expected.Few pitfalls : I m fan of cloudtail & amazon, but packaging always weak. Such costly item wrapped in paper box, no plastic cushion. I had used 5c & comparatively, ram usage more, battery heating by using 15 min mobile, more battery draining.Otherwise nice product & thanks to cloudtail & Amazon.",1.0
i love it ! got my package on time by infinity retail 100% authentic product,1.0
defected product and not customer service against the same...nobody is going to take follow up with me.,0.0
I am very satisfied with the service and the qualityjust love it mankeep it up mmmmthank u,1.0
The 5 Star rating is only for the Phone and not for service provided by amazon.in. Please check my feedback,1.0
Exceeding expectations. A genuine Apple product delivered on time by Amazon.,1.0
"An awesome product, just as shown in the pic. Loved it. Thx so much Amazon.",1.0
Amazing delivery nice phone without any defect original product love Amazon,1.0
"I am fortunate to get iPhone 5S Gold 16GB at an unbelievable discounted price of Rs. 29999 !The pack that I received was in immaculate original condition. The phone is working perfectly.There is no need of explaining about this highly appreciated phone.I personally feel like out of all the iPhone models released until now including recent iPhone 6, there is no comparison on the build quality and finesse like the iPhone 5S. This model is a keeper for long long time.I have made the order on 6th evening and received the pack on 8th afternoon. Hats off to Amazon for not hyping too much like the other e-retailers are doing and for the genuine claims as can be seen on their website.",1.0
Nice product in this segment....and great price at amazon. want to buy 1 more but amazon wouldn't let me do that.,1.0
"Thank you amazon for qucik delivery , and genuine product . this is my 1st Iphone . Such a pleasure to use it :)",1.0
"As of now, everything is fine... I like amazon except for the fact that the delivery was delayed unexpectedly...",1.0
Delivered on time...genunie product with India warranty...iPhone as always good...upgraded from 4 to 5s...old one lasted over 4yrs...tats a thumbs up for apple for product quality and software support...,1.0
It is a pleasure to use this phone on a day to day scale. Amazon delivered it on time and it was original and untampeted.,1.0
Apple iPhone 5S as usual very good.Amazon good service & best price.Very Good Packing . . . .,1.0
"Don't purchase this Phone. I have purchased this phone in April,2016 and it has lasted only for 4 months. The screen is running automatically and i have contacted Apple support and also visited Apple store. They have told me it is not covered in the warranty period. I have contacted amazon also and there is no response from their side. The phone is now ready for Dustbin.There is no single damage in the phone. I have lost all the interest in the I phone. It's worst than NOKIA, HTC and Samsung what I have used earlier.Apple iPhone 5s (Space Grey, 16GB)",0.0
"I love it.  It is superior to iPhone 4 which I had before I got this one.  iPhones are user friendly and least troublesome. I would strongly recommend its purchase.  I would be also advise the prospective buyer to purchase AppleCare Protection Plan to extend warranty of the phone by one more year, just in case!",1.0
Original phone. Checked with apple and I have Full Warranty. Satisfied.,1.0
"I have ordered the product on 28 oct and the apple warranty check says ""Estimated Expiration Date: 30 January 2017""..",0.0
Thank you team Amazon for making this festive season more meaningful and happy. All the best for all future assignments :D :D,1.0
as usual great buying experince with amazonsuper fast next day serviceAnd for apple iphone i don`t have any words,1.0
Received my iPhone 5s on Dec 21st. The upper part of the screen has the yellowish tint and also getting heated up on charging.Shown to the Apple service center. I did not expect such issues at all on the 1st day of 5s ownership. Will have to return the product if Apple service center does not replace the handset.,0.0
"Hello Amazon,  It's surprising to see the price of I phone 5s 32gb is so high, where apple has cut down the price to 49k....but still you want to sell it for a grand 62k....and the glad part is  price is marginally lesser than flipkart....you mention that you are waving off 35% discount on iPhone 5s 16.gb..priced at 35k.. how can u say that it's a 35% discount when the actual price is only 44k....try to update your system and change the price details accordingly.. you guys are doing pretty good..big fan",0.0
Amazing phonequick deliveryBeSt price among all internet market.Eagerly waiting for iPhone 6to buy it asap,1.0
I phone 5s is a very good phone good Customer Department services I Phone  Customer Care Number  are available on this link [...],0.0
Its used Phone from last 2 months i am not getting any resolution from amazon end have raised same concern again n again to them.,0.0
5 star for GABBARDEALS for genuine products and 3 star for packing,1.0
"Bought it from Amazon.inNot a Single Problem.Just Buy from here! IPhone is iPhone! Accessoriess are all good, sealed!",1.0
"The phone is amazing. However, I'm experiencing extreme rates of call failure, due to which battery life is also getting affected. What's funny is that the phone is showing full signal strength, yet most outgoing calls fail and most incoming calls fail too. Calls only work when I turn 3G on (Weird) which is a dampner because that again affects battery life. Battery life has been poor because of this.Also, while Amazon's delivery was on time, the packaging could've been miles better.(No bubblewrap was used, only a card board box)Update: Found a way to toggle back to 2G network. Satisfied for now!",1.0
Far Better then other sitestrusted siteand i got everything here.Good Service And Price..Thank you .. ..,1.0
It is really great to purchase my iPhone through amazon.inThank you so much for delivering the product in 2 days. Cheers!,1.0
No comments on phone because its iphone.Delivery was quick.,1.0
"The best phone I ever owned, and as always Amazon service rocks.",1.0
"Recently I bought the Apple iPhone 5s which face the issue like some lines are coming on the middle of the phone occasionally. When I try get the apple service centre address from amzon, could not get it.",0.0
this order was alright ...but when i ordered the next piece it still hasnt been dispatched after one week...flipkart is better in service,0.0
I have only dis wordsThank u Amazon for genuine products.,1.0
Great service... Received it within24 hours... Has awesome features..great battery backup.. Gets charged really fast! I just love it :),1.0
"Very good phone. I got this from the seller Cloudtail . Genuine apple, checked the warranty the moment i got the package. The phone was not activated.Got the phone upgraded to iOS 9.0.2, works like a charm. Battery seems to be okay. Comes for a day with decent usage !Happy with the purchase !",1.0
"Bought it last week, from Amazon. No doubt excellent phone. Nice design with very user friendly software. I'm satisfied &impressed. :)",1.0
i got a completely sealed piece with all accessories and 1 yr apple warranty for just 29999 through amazon.thank you very much.,1.0
Checked warranty on Apple website100 % genuine productExcellent PerformanceI wanted to rate it 5 star but Ear phone quality is very poor seems like duplicate:(Else go for the phone without second thought...Thank you AMAZON for prompt delivery,1.0
Superb phone........delivery was as on time as expected.....good packing and received it perfectly without any damage...just go fot it!!!!!!,1.0
"Delivery as promised. Same dat matlab same day. How do you manage juat amazes me... Amazon is awesome. Cloudtale retailer is trustworthy. Bought from them many times even before.This phone is amazing. Best phone ever. For 17500 I could not have expected a better quality of phone. I agree there are better RAM, memory, etc available but believe me this is more than enough.I charge phone at night and, in Mumbai with fluctuating range, battery is at 62% at 9 pm. Do I care if it is just 1500mAh?Phone never hangs. And no limit to multitasking.  It doesnt matter if it is not 2GB or 3 GB.Display is awesome. Camera fantastic. Screen size takes time to get used to. But believe me no complains.Remember this phone people were lining up to buy for 40-45 thousand rupees. This 17500 is great!!!Better this phone than useless Chinese companies which dont even last a year ( my Xiaomi). Better this phone than expensive phones worth my monthly salary.",1.0
I m happy with the phone 5s and also two days service given is awesome thanks you amazon ....................!!!!!!!!!!!!!!' Love you amazon,1.0
Absolutely perfect price with perfect quality I was just surfing the net suddenly it showed iPhone 5s 16 gb just for 42k at AMAZON later I had a doubt weather it was a original one or a locked piece or a abroad piece as I got it only for 42k  but when I checked the pack it was all perfect Indian piece with one yr warranty unlocked piece. Infact the delivery boy insisted me to verify the piece n then took the cash.  Express delivery system was also perfect received within 18hrs itself. Excellent offer thanks to GABBARDEALS. Who saved me 11k.,1.0
"Generally I am not confident or believe to buy iPhone through online. But I bought iPhone 5s through Amazon last week, it is perfect and original phone. And it is an excellent performance phone. Am very happy to use iPhone now.",1.0
Finally i got my phone with heavy discount thanx to amazon,1.0
"I was much worried whether the item will be new, with Apple Warranty support ... as online price is much lower compared to regular stores.Turns out that everything is in order.Box was sealed with all accessoriesPhone was switched on and activated by meChecked with Apple site, and warranty is covered for one yearNow started using it ... will update the experience soon. Keys appear to be a little hard to pressOverall a very good experience ... no need to worry about whether item is genuine",1.0
"It good product, nice software but little battery issue, but its general problem for all smart phones! So in all great product by Amazon. Thank You!",1.0
Gold colour looks brilliant and lucrative. EMI facility is an advantage. After all iphone does not have any competitor. Prompt delivery. Rate it 5*,1.0
Too Bad.Amazon couldn't accept from apple side as well from you that i gotta unsatisfactory product which is doing heat since i bought this.,0.0
Cloudtail is amazing. 100% original and perfect phone. The phone took 5 days to deliver (as promised) and the 1-year Apple service started from the day I received delivery.The phone is absolutely stunning and it comes preloaded with iOS 8.2. I took it to Apple the next day and they upgraded it to iOS 8.3. I ordered it in Feb 2015 got a Jan 2015 piece. Absolutely no complaints.Good stuff all around.,1.0
Amazon awesome dilvery but the problem charge was heating,1.0
The delivery was fast (got it delivered on the 3rd day) and the product seems to be genuine. The device is working fine and hope no problems.,1.0
Very professional service by amazon. The phone is amazing,1.0
"Genuine product! I was not too sure about the product before I purchase this one, however my buying experience was good and I got one year warranty from the date of registration. I chose express delivery option which was disappointing to me, I was expecting delivery at door step but I had to go to pick up this at a point. I paid extra for fast delivery. Otherwise I highly recommend you this product at such a discounted price. Thanks Amazon!!! Keep up your good work and improve delivery services. 5 star given to the product.",1.0
Amazon fulfill our requirement I use before the iPhone 5C and this is now time to Apple's iPhone 5s this phone also good now i complete 2 month no issues,1.0
"Excellent performance,meeting value for money spent. A prompt delivery as per indicated plan.The only part missing is the Warrentee for the iPhone.",1.0
Was going mad to purchase iphone 5s and was looking out for some cashback offers all around. However amazon gave me a best price for the phone. Thums up,1.0
Awesome  phone n service alsoVery happy to buy it,1.0
Please check the video [...]o before buying from amazon,0.0
Amazon is simply amazing....and the phone is excellent,1.0
"Using the phone last 7 days and found that -1. Little Heavy, Mobile should light weighted. Those days gone when bulky phone is good.2. Outdated  - Think this is the model of 2010 when no one make touch screen and no one have those facility but now a days if you spend 20-30K you will get far better and Larger screen phone with all the features.3. Battery  - Again 2010 funda. Daily charge or 8 hr use is outdated now .4. Camara - 8 MP when now u can get 13 to 20 MP in front and Front 5 MP. One thing should remember dont mix with 10k phone price camara. You can't compare COW vs Dog. Compare with  Moto G, Lumia 730 atleast.But..... the plus point is........1. Elite look. People think I phone means it used by Elite class. Like Blackberry used from 2005 to 2012 but now no one use Blackberry.2. Fit to pocket and Hand. Again think 4 inch is very small now.Why maintenance is tooooo much costly. When u visit store for maintenance after warranty you are finished !!!App - this is the best part, All the app is good. Like or Better then Android , No one beat in this section. Android is add and fake application but Apple does not the same.despondent................... but this is true !!regards,",1.0
The Phone was received in time and was sealed packed and genuine.The 5S is very light compared to its previous models and has a very fast processor.The camera is also much advanced and u can increase the brightness of the picture while taking a pic.The best feature is the finger print lock .Amazon service has always been excellent as usual.,1.0
"Even in our local shops(Chennai) price of an iphone 5S is only 22,000.I always used to believe in AMAZON, price will be very less when compared to other sites and local shops but in this case I was wrong it seems. Price is too high you should reduce it to 20000 around.",0.0
Excellent product and extraordinary packing by amazon,1.0
"phone is neatly packaged and delivered a little bit late (satisfied with amazon response fully ) so no complaints from amazon team but the phone is getting heating very quickly while playing game of angry birds transformers, it is the only complaint from my side if amazon helps me in this issue i'm very thankful.and thanx for amazon fro their superb customer support.",1.0
very fast delivery from amazonvery nice iphone,1.0
"Good, smooth delivery process by Amazon. Very good!!",1.0
COOL Deal. Prompt Delivery. Happy with the product.,1.0
I don't want to give negative feedback here.  But just wanted say. . Apple never sold defective products. . Think of Amazon and apple value. . Don't spoil it,0.0
The mobile is getting heated very soonMorever the gaming services are not working properlyThe display is not good at allWe cant operate anything on the screenThe multitasking function is not at all goodReally upset with your serviceWe are sorry to say thisBut we are really upset,0.0
"No complaints, got a genuine Indian warranty device on time. Phone is absolutely working fine and is 100% genuine. Happy with the services and the device.",1.0
Hello friends...I had buyed iphone 5s in september 2014 at lower price of ? 31000/- ( iphone showroom prices 49000/- at that time). Till today i have no problem. I m so happy with AMAZON.,1.0
"I ordered my Apple iPhone 5s Silver 16GB on Christmas day i.e. 25th Dec 2015 at 3:30 PM. I applied for the 1-day delivery at the checkout and sealed the deal. To my amazement, I received the phone in Delhi properly sealed and in a great packaged condition at 4:30 PM the next day. That was really very swift from both the seller and the delivery people. Received my phone in dot 25 hours was indeed impressive. Now coming to the iPhone, let me reiterate that it is an amazing machine and here is a fun fact. It was the last Apple device Steve Jobs worked on. And we can see for ourselves how badly iPhone 6 and 6s have fared. The 4-inch screen is a bliss and the grip on the hand is great. Even the pocket feels nice and easy when the iPhone is in it. Not like the bulky brick sized plus editions. Now coming to the battery. I got a Nov 2015 phone. Thats means I received a new iPad like charger which has a rating of 10W rather than the old chargers that used to come with the iPhone launched in Sep 2013. The old charger had a rating of 5W. So I can call myself lucky to charge my phone in a short span of time. Regarding the storage I reckon 16GB is good amount of space as I usually have my device connected to my iPad and Macbook. So shifting and clearing space is not an issue. I was previously using Moto G 3rd Gen and I agree the battery backup of the iPhone is no match to that of the Moto. But be rest assured that the iOS 9.1 that comes preloaded with the phone is fun. It's smooth and really very user-friendly. Lastly, if you guys are confused about the colour, let me tell you that the Champagne Gold colour and its production has been officially stopped by Apple. So unnecessary hoarding and demand-supply factors have led to an exorbitantly high price approx 6-8k higher than Silver and Space Grey. Don't go for Space Grey as it is after all an iPhone guys and you don't buy a Jaguar to keep it in the garage forever, would you? So my suggestion is that go for the Silver colour. It definitely looks more upmarket than the other two options. Enjoy with the purchase guys! Apple won't let you down!!!",1.0
"Firstly when I ordered it for just 21.49K i was very exited to have it! But then after ordering i read some fake reviews that were on to amazon wich said they received fake device! Wich was all fake reviews the device that i got was 100% genuine no doubt!!!Now about the device...its been 2 years since 5S was launched and still it runs the lattest version of iOS 9.2 that awesome about iOS still there are very minor lags wich you will barely notice! It handles my everyday work perfectly!! No doubt you won't regret after buying!!! The camera is good! The touch ID its very useful I really don't remember when I unlocked my iPhone with passcode last!! And it's also remarkably thin and light!! Best phone after all its apple!! I had a one plus 2, moto x play, nexus4,moto g 3rd gen and a yu yureka! And its sad that i wasted my money on shuch s***ty android devices now I know iPhone just for once cost much but is u get a gr8 deal on that you won't and shouldn't stop!!! Love this phone!!! Thanks Tim!!:)",1.0
"It was really great expierance to buy iPhone 5s silver from big deal SLP genuine seller 'Completely genuine product, original charger, ear phone , cable everythingThnks amazon",1.0
"Reseller feedback - Though I received my iPhone without any delay however outer packing was pretty ordinary however product was intact. It was properly sealed and courier guy helped me opening the pack so that we can check any damage. Must improve packing ""Thebluedeals"" reseller.Product Review - I received the phone on 20th Dec'15 and so far the phone is working fine with no issue. Post activating I checked the serial number on apple website and this is a genuine purchase. It is brand new genuine apple iPhone in sealed box with accessories having apple India warranty. I did not have any problem till date.Price Deal - I got this product for rs 22500 which is lowest prices in past 2-3 weeks comparing (Amazon, Snapdeal & Flipkart).Recommendation - Guys must check re-sellers feedback & rating. And believe me you can trust Amazon.com and beware of fake feedbacks.Thank you Amazon for a great deal and awesome product.",1.0
"Planning to buy this aesthetically great product, as a gift from my D***, will update the review soon after the purchase and verification. It's been quite an experience to buy and opt for an iPhone. Hope it will be our companion of the ascetic ascent in the exploration of the Truth-The True Love and True Happiness. Jayatu Ramakrishna.Definitely, the stars will Rise :)Update-2Amazon Couriers should check the ID status of the customers, for paid services,at least. How they can be such immature to rely on someone's signature? Some other person can fake my identity to grasp it, with appropriate signature.Not an amazing packaging, Amazon should learn what packaging means, from Apple,Inc-how they can make the box a pristine piece of Art. However, taking a first hand glimpse of One of the Humanity's Best Innovations is a unique rich experience.Will Open and Activate iPhone on January 1, 2016.Will Update about that, too.",0.0
"Product MRP is just INR 30000 so the effective discount you are getting for a phone without a colour choice is a little over 15%.  I bought this on March 31st thinking its a good deal, received it on April 4th and escalated to amazon insisting they match the discount % (37%) the day i bought it, but they flatly refused and forced a return and took back the phone.  Caveat emptor!",0.0
Got it at an amazing price. Shipping was precise,1.0
"I am loving it.... Cheers to Amazon.Amazon is doing fantastic job. Amazon is best!!!Thanks,Kumar AbhishekPh: +91-8884641342",1.0
THIS IS THE BEST PIECE OF A I PHONE EVER I GOTIT WAS WELL PACKAGED AND THE SEAL WASNT OPENIT WAS MFD IN THE MONTH OF FEB 2016 THE MONTH WHEN I BOUGHT ITTHANK U,1.0
Its a shame for amazon...and the dealers ...they all are thugs.i have ordered this item in the 10% sbi cash back offer and they have automatically cancelled my order after the expiring this offer. its a shame.. I want my money with the cashback refund.I M NEVER GOING TO USE THIS CRAP AND SUGGEST MY FELLOWS TO NOT TO BE TRAPPED IN THIS AGAIN.HATED..,0.0
Not working good not buy this phone in amazone,0.0
Hey got my I phone today it's gorgeous as it looks. I'm glad I shopped thank-you for safe delivery done. And yeah guys go ahead and purchase it u won't regret shopping????,1.0
1 day guarantee wasn't honoured. Phone's touch not working so I'm asked to visit Apple service centre. No use of replacement policy plus harassment to a regular customer,0.0
I was anxious to buy a phone online because of the stories and reviews I had read in other sites. But I took a chance on Amazon! and I am so glad I did. The delivery boy too was courteous and polite. He was ready to take the phone back immediately since I was anxious; however seeing his confidence-I felt confident to take a chance.Thank you Amazon-! The entire customer buying cycle from booking to delivery was smooth.,1.0
"Worst worst worst, poor poor poor, disappointing, bull s***...Defective phone was sold to me, poorest service by Amazon.",0.0
"Very good packing, all the accessories are genuine and checked the warranty on Apple site, it's available and begins from the day I started using the phone.Recommended!!!",1.0
This is my second iPhone 5s and no need to elaborate more. Its simply the best and happiest part is I got a OCT 2015 manufactured iPhone and a verified iPhone. Amazon - Amazing as usual. Speedy and safe ?,1.0
Thanks Amazon team .. never knew its such a wonderful buying experience .. by the time I reached home after ordering .. it was there...  wow!!  I was bit in dilemma Android Vs IOS - was reading lot of reviews all around for the same.. So I decided to buy both - one in store purchase and another online purchase .. Android and IOS both are great techs ..  enjoying best of both... I phone still carries status symbol...  thanks Amzon !!  100 star for you all .. No human touch except delivery boy !!,1.0
"Bought it from Cloudtail and requested one day delivery, everything was as expected and as promised brand new handset manufactured only in march this year with full warranty and also prompt delivery.",1.0
"Nice phone, I have ever used with amazing features, good camera quality but it takes a lot of time to create Apple ID  but now it is functioning quite good. Delivered on scheduled time. Thanks AMAZON",1.0
"Duplicate product, Amazone is making fool of customers, I have purchased IPhone 5s 4 months back, it's hanging up frequently,not taking the charging etc issues m facing, don't buy the same everyone.",0.0
Well..let me start of by saying that an iphone is a god phone..an amazing feeling in ur hand..the product turned our to be perfect..manufactured n imported in Aug 2014..with proper 1yr warranty..Now abt amazon..first time purchase..turned out to be excellent..in time..though the packaging was a bit poor..thank god there was zero scratch on the iphone box..lucky me...Amazon is Amazing!!!,1.0
I love the iphone. Great service from both seller and amazon. Received without any damage and its original with sealed pack. THe only problem I get is it gets heat while using 3G and playing games.,1.0
